               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,             0.09891,             0.17055,            0.026768,             0.40527,             0.28276,             0.26775,             0.13507,            0.096232,             0.23719,             0.03179,           0.0055942,           0.0055942,           0.0055942
                 150,            0.098964,             0.17297,            0.026887,             0.41221,             0.28016,             0.26802,             0.13506,            0.096228,             0.23722,            0.031788,           0.0055471,           0.0055471,           0.0055471
                 151,            0.099012,              0.1715,             0.02677,             0.40987,             0.28037,             0.26754,             0.13497,            0.096221,              0.2372,            0.031782,              0.0055,              0.0055,              0.0055
                 152,            0.098616,             0.16857,            0.026954,             0.38576,             0.29189,             0.26777,             0.13508,            0.096216,             0.23724,            0.031777,           0.0054529,           0.0054529,           0.0054529
                 153,            0.098681,             0.17044,            0.026923,             0.41778,             0.27801,             0.26807,             0.13531,            0.096212,             0.23722,            0.031778,           0.0054058,           0.0054058,           0.0054058
                 154,            0.099032,              0.1727,            0.026906,             0.41605,             0.27887,             0.26848,             0.13524,            0.096206,             0.23717,            0.031775,           0.0053587,           0.0053587,           0.0053587
                 155,            0.098876,             0.17149,            0.026781,             0.41356,             0.27982,             0.26839,             0.13518,              0.0962,             0.23714,            0.031777,           0.0053116,           0.0053116,           0.0053116
                 156,            0.098659,             0.17047,            0.026769,             0.41397,             0.28045,             0.26846,             0.13517,            0.096196,             0.23716,            0.031776,           0.0052645,           0.0052645,           0.0052645
                 157,            0.098428,             0.17061,            0.026695,             0.41313,             0.28155,             0.26865,             0.13528,            0.096193,             0.23719,            0.031772,           0.0052174,           0.0052174,           0.0052174
                 158,             0.09866,             0.16947,            0.026754,             0.40951,             0.28136,             0.26869,              0.1355,            0.096189,             0.23724,            0.031773,           0.0051704,           0.0051704,           0.0051704
                 159,            0.098741,             0.17039,            0.026774,             0.41229,             0.28054,             0.26866,             0.13546,            0.096183,             0.23718,            0.031774,           0.0051234,           0.0051234,           0.0051234
                 160,            0.098483,             0.16939,            0.026724,             0.40867,             0.28176,             0.26883,             0.13548,            0.096178,             0.23717,            0.031773,           0.0050765,           0.0050765,           0.0050765
                 161,            0.098585,             0.17039,            0.026761,             0.41079,             0.28095,             0.26895,             0.13554,            0.096175,             0.23721,             0.03177,           0.0050296,           0.0050296,           0.0050296
                 162,            0.098689,             0.16972,            0.026732,             0.40983,             0.28211,             0.26936,              0.1356,            0.096171,             0.23716,            0.031769,           0.0049828,           0.0049828,           0.0049828
                 163,             0.09845,             0.16869,            0.026801,             0.42202,             0.27715,             0.26949,             0.13572,            0.096168,             0.23718,            0.031768,            0.004936,            0.004936,            0.004936
                 164,            0.098876,             0.16943,            0.026527,             0.41659,             0.27917,              0.2698,             0.13595,            0.096163,             0.23717,            0.031763,           0.0048893,           0.0048893,           0.0048893
                 165,            0.098591,             0.16695,            0.026616,             0.39121,             0.28956,             0.26945,             0.13599,            0.096159,             0.23714,            0.031758,           0.0048426,           0.0048426,           0.0048426
                 166,            0.098655,             0.17112,            0.026458,             0.39132,              0.2895,             0.26955,             0.13616,            0.096156,             0.23717,            0.031755,            0.004796,            0.004796,            0.004796
                 167,            0.098423,             0.17066,            0.026522,             0.42753,             0.27516,             0.26958,             0.13616,            0.096151,             0.23714,            0.031753,           0.0047495,           0.0047495,           0.0047495
                 168,            0.098297,             0.16713,            0.026502,             0.42312,             0.27659,             0.26957,             0.13631,            0.096146,              0.2372,            0.031752,           0.0047031,           0.0047031,           0.0047031
                 169,            0.098451,             0.16915,            0.026465,             0.40453,             0.28353,             0.26942,             0.13614,            0.096143,              0.2372,             0.03175,           0.0046568,           0.0046568,           0.0046568
                 170,             0.09879,             0.17162,            0.026657,             0.40296,              0.2845,             0.26964,             0.13627,            0.096139,             0.23711,            0.031748,           0.0046105,           0.0046105,           0.0046105
                 171,            0.098507,             0.16911,            0.026595,             0.40523,              0.2837,             0.26948,              0.1363,            0.096135,             0.23709,            0.031746,           0.0045644,           0.0045644,           0.0045644
                 172,            0.098967,             0.17059,            0.026592,             0.40042,             0.28582,             0.26983,             0.13641,            0.096129,             0.23718,            0.031742,           0.0045184,           0.0045184,           0.0045184
                 173,             0.09877,             0.16905,            0.026499,             0.40105,             0.28592,             0.26994,             0.13651,            0.096126,             0.23711,             0.03174,           0.0044724,           0.0044724,           0.0044724
                 174,            0.098109,             0.16962,             0.02646,             0.40384,             0.28445,             0.26979,             0.13646,            0.096123,             0.23705,            0.031739,           0.0044266,           0.0044266,           0.0044266
                 175,             0.09866,             0.17105,            0.026541,             0.40261,             0.28519,             0.27054,             0.13671,            0.096118,             0.23718,            0.031736,           0.0043809,           0.0043809,           0.0043809
                 176,            0.098479,             0.16966,            0.026517,             0.40268,             0.28513,             0.27045,             0.13671,            0.096114,             0.23717,            0.031734,           0.0043353,           0.0043353,           0.0043353
                 177,            0.098333,             0.16761,            0.026521,             0.39985,             0.28647,             0.27029,             0.13668,             0.09611,              0.2372,            0.031734,           0.0042899,           0.0042899,           0.0042899
                 178,            0.098225,             0.16906,            0.026397,             0.40045,             0.28647,             0.27044,             0.13682,            0.096107,             0.23718,            0.031733,           0.0042445,           0.0042445,           0.0042445
                 179,            0.098205,             0.16992,            0.026394,             0.40625,             0.28429,             0.27053,             0.13685,            0.096104,             0.23724,            0.031731,           0.0041994,           0.0041994,           0.0041994
                 180,             0.09855,             0.17029,            0.026599,             0.39394,             0.29021,             0.27081,               0.137,            0.096102,             0.23716,            0.031729,           0.0041543,           0.0041543,           0.0041543
                 181,            0.098726,             0.17097,            0.026526,             0.39484,             0.28993,             0.27064,             0.13699,              0.0961,             0.23723,             0.03173,           0.0041094,           0.0041094,           0.0041094
                 182,            0.098311,             0.16977,            0.026483,             0.39464,             0.28967,             0.27009,             0.13696,            0.096098,             0.23716,             0.03173,           0.0040647,           0.0040647,           0.0040647
                 183,            0.098264,             0.16814,            0.026595,             0.39848,             0.28847,             0.27046,               0.137,            0.096095,             0.23727,            0.031728,           0.0040201,           0.0040201,           0.0040201
                 184,            0.098419,             0.16902,            0.026311,             0.40337,             0.28718,             0.27045,             0.13709,            0.096093,             0.23717,            0.031724,           0.0039757,           0.0039757,           0.0039757
                 185,            0.098612,              0.1697,            0.026337,             0.40165,             0.28778,             0.27058,             0.13703,            0.096091,             0.23717,            0.031723,           0.0039314,           0.0039314,           0.0039314
                 186,            0.098485,             0.16887,            0.026344,             0.40183,             0.28779,             0.27062,             0.13704,            0.096087,             0.23714,            0.031721,           0.0038873,           0.0038873,           0.0038873
                 187,            0.098595,             0.17002,            0.026532,              0.4005,             0.28901,               0.271,             0.13725,            0.096086,             0.23719,            0.031721,           0.0038434,           0.0038434,           0.0038434
                 188,            0.098197,             0.17041,            0.026437,             0.40095,             0.28901,              0.2707,             0.13732,            0.096083,             0.23717,             0.03172,           0.0037997,           0.0037997,           0.0037997
                 189,            0.098198,             0.16962,            0.026329,             0.39954,             0.28998,             0.27084,             0.13725,            0.096079,             0.23733,             0.03172,           0.0037562,           0.0037562,           0.0037562
                 190,             0.09806,             0.16911,             0.02611,             0.39947,             0.28976,             0.27095,             0.13719,            0.096077,             0.23719,            0.031721,           0.0037128,           0.0037128,           0.0037128
                 191,            0.098002,             0.16971,            0.026405,             0.39961,             0.28954,              0.2709,              0.1372,            0.096076,             0.23724,            0.031718,           0.0036697,           0.0036697,           0.0036697
                 192,            0.098129,             0.16785,            0.026264,             0.39724,             0.29027,             0.27102,             0.13731,            0.096073,              0.2372,            0.031716,           0.0036267,           0.0036267,           0.0036267
                 193,            0.097987,             0.16906,            0.026398,             0.40105,             0.28862,              0.2709,             0.13723,             0.09607,             0.23718,            0.031714,            0.003584,            0.003584,            0.003584
                 194,            0.098635,             0.17006,            0.026259,             0.39797,             0.29013,               0.271,             0.13722,            0.096067,             0.23725,            0.031715,           0.0035415,           0.0035415,           0.0035415
                 195,             0.09814,             0.16958,             0.02627,             0.40372,             0.28745,             0.27122,             0.13726,            0.096064,             0.23725,            0.031714,           0.0034991,           0.0034991,           0.0034991
                 196,            0.098336,             0.16899,            0.026088,             0.39935,             0.29017,             0.27137,             0.13742,            0.096061,             0.23729,            0.031714,            0.003457,            0.003457,            0.003457
                 197,            0.097613,             0.16872,            0.026272,             0.40171,             0.28923,              0.2715,              0.1375,            0.096059,             0.23723,            0.031713,           0.0034152,           0.0034152,           0.0034152
                 198,            0.098083,             0.16782,            0.026115,             0.40165,             0.28927,             0.27169,              0.1376,            0.096057,             0.23723,            0.031711,           0.0033735,           0.0033735,           0.0033735
                 199,            0.098035,             0.16965,             0.02621,             0.40097,             0.28902,             0.27153,             0.13762,            0.096054,             0.23729,            0.031709,           0.0033321,           0.0033321,           0.0033321
                 200,             0.09824,             0.16872,            0.026493,             0.40742,             0.28655,             0.27149,             0.13757,             0.09605,             0.23731,            0.031707,           0.0032909,           0.0032909,           0.0032909
                 201,            0.098695,             0.16963,            0.026121,             0.40572,             0.28716,             0.27161,             0.13759,            0.096048,             0.23726,            0.031704,             0.00325,             0.00325,             0.00325
                 202,            0.098132,              0.1672,             0.02613,             0.40403,             0.28758,             0.27178,             0.13775,            0.096046,             0.23732,            0.031702,           0.0032093,           0.0032093,           0.0032093
                 203,            0.097928,             0.16818,            0.025817,              0.4004,             0.28937,             0.27184,             0.13778,            0.096043,             0.23732,            0.031699,           0.0031689,           0.0031689,           0.0031689
                 204,            0.098154,               0.167,            0.026132,              0.3984,              0.2899,              0.2719,             0.13774,            0.096041,             0.23736,            0.031696,           0.0031287,           0.0031287,           0.0031287
                 205,            0.097717,             0.16685,            0.026174,             0.40231,             0.28803,             0.27184,             0.13776,             0.09604,             0.23731,            0.031693,           0.0030888,           0.0030888,           0.0030888
                 206,            0.098372,             0.16867,             0.02621,             0.40087,             0.28877,             0.27176,             0.13776,            0.096039,             0.23739,            0.031692,           0.0030491,           0.0030491,           0.0030491
                 207,            0.097968,             0.16933,            0.026126,             0.39574,             0.29098,             0.27189,             0.13783,            0.096037,             0.23743,            0.031689,           0.0030097,           0.0030097,           0.0030097
                 208,            0.098095,             0.16857,            0.026039,             0.39765,             0.29033,             0.27199,             0.13781,            0.096035,              0.2374,            0.031687,           0.0029706,           0.0029706,           0.0029706
                 209,             0.09814,             0.16724,             0.02604,             0.39845,             0.29043,             0.27186,             0.13785,            0.096033,             0.23737,            0.031686,           0.0029318,           0.0029318,           0.0029318
                 210,            0.097949,             0.16783,            0.026077,             0.40047,              0.2897,             0.27223,               0.138,            0.096031,             0.23733,            0.031686,           0.0028932,           0.0028932,           0.0028932
                 211,            0.098095,             0.16923,            0.026042,             0.40006,             0.28995,             0.27224,             0.13797,             0.09603,             0.23744,            0.031685,            0.002855,            0.002855,            0.002855
                 212,            0.097858,             0.16783,            0.026023,             0.39916,             0.29075,             0.27211,             0.13785,            0.096028,              0.2374,            0.031682,            0.002817,            0.002817,            0.002817
                 213,            0.097975,             0.16803,            0.026055,             0.40042,             0.28983,             0.27227,             0.13782,            0.096026,             0.23744,            0.031681,           0.0027793,           0.0027793,           0.0027793
                 214,            0.097986,             0.16946,             0.02606,             0.40056,             0.28982,              0.2723,             0.13774,            0.096026,              0.2375,            0.031679,           0.0027419,           0.0027419,           0.0027419
                 215,            0.098171,              0.1685,            0.025968,             0.40102,             0.28952,             0.27231,             0.13776,            0.096025,             0.23749,             0.03168,           0.0027048,           0.0027048,           0.0027048
                 216,            0.098097,             0.16848,            0.026036,             0.39819,             0.29069,             0.27224,             0.13783,            0.096023,             0.23749,             0.03168,           0.0026681,           0.0026681,           0.0026681
                 217,            0.098012,             0.16861,            0.026044,             0.39829,             0.29064,             0.27226,             0.13789,            0.096022,             0.23755,            0.031682,           0.0026316,           0.0026316,           0.0026316
                 218,             0.09779,             0.16705,            0.026059,             0.39956,             0.28962,             0.27252,             0.13792,            0.096021,             0.23754,            0.031684,           0.0025954,           0.0025954,           0.0025954
                 219,             0.09772,             0.16689,             0.02591,             0.39684,              0.2911,             0.27223,             0.13782,             0.09602,             0.23753,            0.031687,           0.0025596,           0.0025596,           0.0025596
                 220,            0.097914,             0.16858,            0.025871,              0.3961,             0.29071,             0.27191,             0.13779,             0.09602,             0.23751,            0.031687,           0.0025241,           0.0025241,           0.0025241
                 221,            0.098038,             0.16807,            0.025941,             0.40414,             0.28667,             0.27211,             0.13798,             0.09602,             0.23749,            0.031689,           0.0024889,           0.0024889,           0.0024889
                 222,            0.097771,             0.16558,            0.025957,             0.40425,             0.28669,             0.27212,             0.13794,            0.096019,             0.23758,            0.031689,           0.0024541,           0.0024541,           0.0024541
                 223,            0.097762,             0.16762,            0.025954,             0.40037,             0.28863,             0.27216,             0.13795,            0.096018,             0.23758,            0.031689,           0.0024195,           0.0024195,           0.0024195
                 224,            0.097577,             0.16744,            0.025861,             0.40489,             0.28662,             0.27221,             0.13795,            0.096017,             0.23756,            0.031689,           0.0023854,           0.0023854,           0.0023854
                 225,            0.098084,             0.16656,            0.025896,             0.40394,               0.287,              0.2723,             0.13802,            0.096017,             0.23764,            0.031688,           0.0023515,           0.0023515,           0.0023515
                 226,            0.097615,             0.16615,            0.025841,             0.40367,              0.2867,             0.27225,               0.138,            0.096016,              0.2377,            0.031689,            0.002318,            0.002318,            0.002318
                 227,            0.097724,             0.16591,            0.025883,             0.40381,             0.28664,             0.27217,             0.13796,            0.096016,              0.2377,            0.031688,           0.0022849,           0.0022849,           0.0022849
                 228,            0.097666,             0.16712,            0.025876,             0.40478,             0.28657,              0.2722,             0.13791,            0.096015,             0.23763,            0.031687,           0.0022521,           0.0022521,           0.0022521
                 229,            0.097869,             0.16747,            0.025891,             0.40654,             0.28572,             0.27207,             0.13803,            0.096013,             0.23767,            0.031686,           0.0022196,           0.0022196,           0.0022196
                 230,            0.097459,             0.16749,            0.025836,             0.40702,             0.28578,             0.27216,             0.13811,            0.096013,             0.23762,            0.031685,           0.0021876,           0.0021876,           0.0021876
                 231,             0.09768,             0.16754,             0.02584,             0.40565,             0.28626,             0.27226,             0.13804,            0.096012,             0.23779,            0.031685,           0.0021558,           0.0021558,           0.0021558
                 232,            0.097424,             0.16567,            0.025865,             0.40457,             0.28707,             0.27244,             0.13828,            0.096013,             0.23781,            0.031684,           0.0021245,           0.0021245,           0.0021245
                 233,            0.097196,             0.16678,            0.025819,             0.37538,                 0.3,             0.27208,             0.13807,            0.096013,             0.23776,            0.031685,           0.0020935,           0.0020935,           0.0020935
                 234,            0.097545,             0.16684,            0.025785,             0.37952,             0.29812,              0.2722,             0.13827,            0.096014,             0.23777,            0.031686,           0.0020629,           0.0020629,           0.0020629
                 235,            0.097822,             0.16768,            0.025813,             0.37835,             0.29881,             0.27229,             0.13832,            0.096014,              0.2378,            0.031688,           0.0020327,           0.0020327,           0.0020327
                 236,            0.097707,             0.16692,             0.02574,             0.37726,             0.29963,             0.27255,             0.13838,            0.096014,             0.23782,             0.03169,           0.0020028,           0.0020028,           0.0020028
                 237,            0.097792,             0.16725,            0.025556,             0.37979,             0.29846,             0.27263,             0.13842,            0.096012,             0.23789,            0.031692,           0.0019734,           0.0019734,           0.0019734
                 238,            0.097445,             0.16706,            0.025656,             0.38029,             0.29814,             0.27257,             0.13839,            0.096013,             0.23787,            0.031693,           0.0019443,           0.0019443,           0.0019443
                 239,            0.097459,             0.16691,            0.025793,             0.37846,             0.29936,             0.27257,              0.1383,            0.096012,             0.23795,            0.031693,           0.0019156,           0.0019156,           0.0019156
                 240,            0.097654,             0.16786,            0.025692,             0.38124,              0.2984,             0.27274,             0.13837,            0.096012,             0.23799,            0.031694,           0.0018873,           0.0018873,           0.0018873
                 241,            0.097513,             0.16713,            0.025743,             0.37729,             0.30018,             0.27256,             0.13842,            0.096012,             0.23795,            0.031692,           0.0018594,           0.0018594,           0.0018594
                 242,            0.097301,             0.16626,            0.025647,             0.37546,             0.30075,             0.27265,             0.13843,             0.09601,             0.23805,            0.031695,           0.0018319,           0.0018319,           0.0018319
                 243,            0.098261,             0.17037,            0.025781,             0.37904,              0.2985,             0.27282,             0.13857,            0.096009,             0.23807,            0.031697,           0.0018048,           0.0018048,           0.0018048
                 244,            0.097752,             0.16765,            0.025674,             0.37917,             0.29856,              0.2728,             0.13865,            0.096009,             0.23806,            0.031697,           0.0017781,           0.0017781,           0.0017781
                 245,            0.097268,              0.1676,            0.025655,             0.38169,             0.29717,              0.2726,              0.1387,            0.096009,             0.23816,            0.031697,           0.0017519,           0.0017519,           0.0017519
                 246,            0.097292,             0.16565,             0.02565,             0.38395,             0.29617,             0.27282,             0.13861,            0.096008,             0.23816,            0.031699,            0.001726,            0.001726,            0.001726
                 247,            0.097507,             0.16564,            0.025545,             0.38545,               0.295,             0.27273,             0.13866,            0.096007,             0.23823,              0.0317,           0.0017005,           0.0017005,           0.0017005
                 248,            0.097658,             0.16868,            0.025622,             0.38628,             0.29477,             0.27276,             0.13862,            0.096006,             0.23819,            0.031702,           0.0016755,           0.0016755,           0.0016755
                 249,            0.097296,             0.16633,            0.025752,             0.38188,             0.29754,             0.27258,             0.13855,            0.096005,             0.23819,            0.031705,           0.0016509,           0.0016509,           0.0016509
                 250,            0.097434,             0.16681,            0.025411,             0.38355,             0.29644,             0.27265,             0.13859,            0.096004,             0.23824,            0.031703,           0.0016267,           0.0016267,           0.0016267
                 251,             0.09713,             0.16695,            0.025367,             0.38462,             0.29628,             0.27273,             0.13859,            0.096004,             0.23833,            0.031704,           0.0016029,           0.0016029,           0.0016029
                 252,             0.09761,             0.16855,            0.025743,             0.38445,             0.29607,             0.27261,             0.13853,            0.096004,              0.2383,            0.031702,           0.0015795,           0.0015795,           0.0015795
                 253,            0.097165,             0.16527,            0.025589,             0.38744,             0.29519,              0.2725,             0.13848,            0.096003,             0.23846,            0.031703,           0.0015566,           0.0015566,           0.0015566
                 254,            0.097637,             0.16627,            0.025575,             0.38522,             0.29608,             0.27273,             0.13852,            0.096003,             0.23846,            0.031704,           0.0015341,           0.0015341,           0.0015341
                 255,            0.097691,             0.16738,            0.025644,             0.38533,             0.29617,             0.27259,             0.13855,            0.096002,             0.23846,            0.031704,           0.0015121,           0.0015121,           0.0015121
                 256,             0.09716,             0.16628,            0.025349,              0.3866,             0.29593,             0.27265,             0.13851,            0.096001,              0.2385,            0.031703,           0.0014905,           0.0014905,           0.0014905
                 257,            0.097711,             0.16748,            0.025584,             0.38162,             0.29746,              0.2724,             0.13843,               0.096,             0.23846,            0.031702,           0.0014693,           0.0014693,           0.0014693
                 258,            0.096936,             0.16481,            0.025443,             0.38039,             0.29798,              0.2729,             0.13864,               0.096,             0.23859,            0.031704,           0.0014486,           0.0014486,           0.0014486
                 259,            0.097694,             0.16581,            0.025471,             0.38279,             0.29719,             0.27291,             0.13873,               0.096,             0.23868,            0.031703,           0.0014283,           0.0014283,           0.0014283
                 260,            0.097388,             0.16501,            0.025385,             0.37981,             0.29901,             0.27294,             0.13875,            0.096001,             0.23862,            0.031704,           0.0014084,           0.0014084,           0.0014084
                 261,            0.097402,             0.16798,            0.025531,             0.38198,             0.29774,             0.27281,             0.13864,            0.096001,             0.23869,            0.031705,            0.001389,            0.001389,            0.001389
                 262,            0.097662,             0.16618,            0.025635,             0.38308,             0.29767,              0.2729,             0.13868,            0.096001,             0.23872,            0.031707,           0.0013701,           0.0013701,           0.0013701
                 263,            0.097332,             0.16682,            0.025498,             0.38523,              0.2968,             0.27269,              0.1386,            0.096001,             0.23881,            0.031707,           0.0013516,           0.0013516,           0.0013516
                 264,             0.09731,             0.16753,            0.025445,             0.38551,             0.29672,             0.27284,             0.13863,            0.096002,             0.23884,            0.031708,           0.0013336,           0.0013336,           0.0013336
                 265,             0.09721,             0.16497,            0.025438,             0.38357,             0.29732,             0.27292,             0.13869,            0.096001,             0.23879,            0.031709,            0.001316,            0.001316,            0.001316
                 266,            0.097121,             0.16575,            0.025442,             0.38389,             0.29697,             0.27276,              0.1387,               0.096,              0.2389,             0.03171,           0.0012989,           0.0012989,           0.0012989
                 267,            0.097328,             0.16555,            0.025463,             0.38067,             0.29865,             0.27287,             0.13872,            0.095999,             0.23888,            0.031715,           0.0012822,           0.0012822,           0.0012822
                 268,            0.097347,             0.16469,            0.025458,             0.38397,             0.29649,             0.27283,             0.13872,            0.095999,             0.23897,            0.031714,            0.001266,            0.001266,            0.001266
                 269,            0.097438,             0.16655,            0.025466,             0.38473,             0.29648,             0.27282,             0.13875,            0.095998,             0.23891,            0.031715,           0.0012503,           0.0012503,           0.0012503
                 270,            0.097294,             0.16408,            0.025456,             0.38215,             0.29663,             0.27279,             0.13878,            0.095999,             0.23899,            0.031717,            0.001235,            0.001235,            0.001235
                 271,            0.097391,             0.16452,            0.025401,             0.38333,              0.2972,             0.27297,             0.13874,            0.095999,             0.23904,            0.031718,           0.0012202,           0.0012202,           0.0012202
                 272,            0.097194,             0.16621,            0.025445,             0.38263,             0.29648,             0.27284,             0.13872,            0.095998,             0.23908,             0.03172,           0.0012059,           0.0012059,           0.0012059
                 273,             0.09741,             0.16507,            0.025578,             0.38318,             0.29659,             0.27311,             0.13885,            0.095998,             0.23918,            0.031722,           0.0011921,           0.0011921,           0.0011921
                 274,            0.097265,             0.16677,            0.025608,             0.38171,             0.29713,             0.27324,              0.1389,            0.095998,             0.23917,            0.031723,           0.0011787,           0.0011787,           0.0011787
                 275,            0.097167,             0.16389,            0.025408,             0.38409,             0.29618,             0.27311,             0.13884,               0.096,             0.23923,            0.031725,           0.0011658,           0.0011658,           0.0011658
                 276,            0.097043,             0.16684,            0.025426,             0.38418,             0.29588,             0.27313,             0.13894,            0.096001,             0.23915,            0.031726,           0.0011533,           0.0011533,           0.0011533
                 277,             0.09735,             0.16707,            0.025259,             0.38415,             0.29588,             0.27327,             0.13902,            0.096001,             0.23925,            0.031727,           0.0011414,           0.0011414,           0.0011414
                 278,            0.097146,             0.16561,            0.025354,             0.37968,             0.29828,              0.2732,             0.13916,            0.096002,              0.2393,             0.03173,           0.0011299,           0.0011299,           0.0011299
                 279,            0.097367,             0.16566,            0.025648,             0.38054,             0.29712,             0.27308,             0.13902,            0.096001,              0.2394,            0.031729,           0.0011189,           0.0011189,           0.0011189
                 280,             0.09716,             0.16644,            0.025375,             0.38082,             0.29718,             0.27341,             0.13907,            0.096001,             0.23939,             0.03173,           0.0011084,           0.0011084,           0.0011084
                 281,            0.097425,             0.16663,            0.025499,             0.38081,             0.29712,             0.27331,             0.13897,            0.096001,             0.23944,            0.031731,           0.0010983,           0.0010983,           0.0010983
                 282,            0.097256,             0.16639,            0.025206,             0.38287,             0.29589,             0.27351,             0.13901,            0.096002,             0.23954,             0.03173,           0.0010888,           0.0010888,           0.0010888
                 283,            0.097592,             0.16624,            0.025352,             0.38189,              0.2957,             0.27319,             0.13907,            0.096003,             0.23954,             0.03173,           0.0010797,           0.0010797,           0.0010797
                 284,            0.097046,             0.16523,            0.025355,             0.38815,             0.29277,             0.27319,               0.139,            0.096004,             0.23954,            0.031731,           0.0010711,           0.0010711,           0.0010711
                 285,            0.097104,             0.16753,            0.025384,             0.38229,             0.29523,             0.27308,             0.13907,            0.096005,             0.23958,            0.031731,            0.001063,            0.001063,            0.001063
                 286,             0.09715,             0.16687,            0.025277,             0.38034,             0.29593,             0.27308,             0.13921,            0.096007,             0.23971,            0.031731,           0.0010554,           0.0010554,           0.0010554
                 287,            0.097015,             0.16596,            0.025372,             0.38063,             0.29569,              0.2731,             0.13935,            0.096008,             0.23971,            0.031732,           0.0010483,           0.0010483,           0.0010483
                 288,            0.097231,             0.16441,            0.025194,             0.38497,             0.29326,             0.27301,             0.13924,            0.096009,             0.23988,            0.031735,           0.0010416,           0.0010416,           0.0010416
                 289,             0.09738,             0.16389,            0.025383,             0.38134,              0.2959,             0.27308,             0.13914,             0.09601,             0.23993,            0.031736,           0.0010355,           0.0010355,           0.0010355
                 290,            0.097277,              0.1667,            0.025343,              0.3916,             0.29077,             0.27319,             0.13932,            0.096011,             0.23994,            0.031736,           0.0010298,           0.0010298,           0.0010298
                 291,            0.097338,             0.16322,            0.025348,             0.39073,             0.29037,             0.27315,             0.13934,             0.09601,             0.23992,            0.031736,           0.0010247,           0.0010247,           0.0010247
                 292,            0.097173,             0.16627,            0.025176,             0.39088,             0.29012,             0.27318,              0.1394,            0.096012,             0.23997,            0.031737,             0.00102,             0.00102,             0.00102
                 293,            0.096923,             0.16582,            0.025541,             0.39166,             0.29016,             0.27298,             0.13926,            0.096013,             0.24001,            0.031738,           0.0010158,           0.0010158,           0.0010158
                 294,            0.097361,             0.16528,            0.025333,             0.39161,              0.2899,             0.27303,              0.1394,            0.096015,             0.24002,            0.031739,           0.0010121,           0.0010121,           0.0010121
                 295,            0.096932,             0.16498,            0.025219,             0.39362,             0.28846,             0.27283,             0.13926,            0.096014,             0.24003,            0.031742,           0.0010089,           0.0010089,           0.0010089
                 296,            0.097278,             0.16459,            0.025332,             0.39382,             0.28812,             0.27275,             0.13921,            0.096017,             0.24009,            0.031744,           0.0010062,           0.0010062,           0.0010062
                 297,            0.097425,             0.16614,            0.025265,             0.39399,             0.28804,             0.27294,             0.13928,            0.096018,             0.24016,            0.031745,           0.0010039,           0.0010039,           0.0010039
                 298,            0.097093,             0.16561,            0.025408,               0.395,             0.28788,             0.27282,              0.1392,            0.096019,             0.24015,            0.031747,           0.0010022,           0.0010022,           0.0010022
                 299,            0.096888,             0.16431,            0.025375,              0.3949,             0.28767,             0.27292,             0.13918,            0.096018,             0.24021,            0.031748,            0.001001,            0.001001,            0.001001
